id,observed_on_string,user_id,quality_grade,latitude,longitude,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
310597318,2025-08-29 17:33:51,9667854,needs_id,17.2547900348,-88.503511101,Mucunas,Mucuna,Mucunas,Plantae,132171,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mucuna,
310597710,2025-08-29 17:40:19,9667854,research,17.2547900348,-88.503511101,Coccoloba belizensis,Coccoloba belizensis,,Plantae,286011,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba belizensis
310598056,2025-08-29 17:40:41,9667854,research,17.2547900348,-88.503511101,Dracaena americana,Dracaena americana,,Plantae,283462,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Dracaena,Dracaena americana
310598350,2025-08-29 17:41:29,9667854,research,17.2547900348,-88.503511101,pepper plants,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,
310598639,2025-08-29 17:42:35,9667854,needs_id,17.2547900348,-88.503511101,Umbrella Paper Wasps,Polistes,Umbrella Paper Wasps,Insecta,52756,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,
310598966,2025-08-29 17:47:26,9667854,needs_id,17.2547900348,-88.503511101,Apple Snails,Ampullariidae,Apple Snails,Mollusca,84112,Animalia,Mollusca,Gastropoda,Architaenioglossa,Ampullariidae,,
310599220,2025-08-29 17:49:46,9667854,needs_id,17.2547900348,-88.503511101,Spider Crickets and Allies,Phalangopsidae,Spider Crickets and Allies,Insecta,523732,Animalia,Arthropoda,Insecta,Orthoptera,Phalangopsidae,,
310599544,2025-08-29 17:58:11,9667854,needs_id,17.2547900348,-88.503511101,Annulariidae,Annulariidae,,Mollusca,172173,Animalia,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,,
310599882,2025-08-29 18:01:47,9667854,needs_id,17.2547900348,-88.503511101,Birds,Aves,Birds,Aves,3,Animalia,Chordata,Aves,,,,
310600278,2025-08-29 18:06:22,9667854,needs_id,17.2547900348,-88.503511101,Bread nut,Brosimum alicastrum,Bread nut,Plantae,154828,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Brosimum,Brosimum alicastrum
310600487,2025-08-29 18:08:56,9667854,needs_id,17.2547900348,-88.503511101,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
310600780,2025-08-29 18:10:46,9667854,needs_id,17.2547900348,-88.503511101,bignonia family,Bignoniaceae,bignonia family,Plantae,48377,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Bignoniaceae,,
310601060,2025-08-29 18:20:35,9667854,needs_id,17.2547900348,-88.503511101,Calea trichotoma,Calea trichotoma,,Plantae,965514,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Calea,Calea trichotoma
310601445,2025-08-29 19:05:20,9667854,research,17.2500201463,-88.5065601021,Mexican Smilisca,Smilisca baudinii,Mexican Smilisca,Amphibia,24277,Animalia,Chordata,Amphibia,Anura,Hylidae,Smilisca,Smilisca baudinii
310601827,2025-08-29 20:29:24,9667854,needs_id,17.2551499247,-88.4936241433,Microcentrini,Microcentrini,,Insecta,523091,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,,
310605526,2025-08-29 21:28:36,2514584,research,17.254205,-88.4996216667,Great Southern White,Ascia monuste,Great Southern White,Insecta,51536,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ascia,Ascia monuste
310605671,2025-08-29 21:22:40,2514584,research,17.2541483333,-88.4967383333,Double-spotted Owl-Butterfly,Eryphanis aesacus,Double-spotted Owl-Butterfly,Insecta,148551,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Eryphanis,Eryphanis aesacus
310605861,2025-08-29 21:15:05,2514584,research,17.255015,-88.4943283333,Romalea obscura,Romalea obscura,,Insecta,1501195,Animalia,Arthropoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea obscura
310606215,2025-08-29 21:11:27,2514584,needs_id,17.25489,-88.4947033333,Huntsman Spiders,Sparassidae,Huntsman Spiders,Arachnida,47867,Animalia,Arthropoda,Arachnida,Araneae,Sparassidae,,
310606382,2025-08-29 21:08:56,2514584,needs_id,17.2548233333,-88.4947616667,Conehead Termite,Nasutitermes corniger,Conehead Termite,Insecta,122701,Animalia,Arthropoda,Insecta,Blattodea,Termitidae,Nasutitermes,Nasutitermes corniger
310606974,2025-08-29 21:07:17,2514584,research,17.2546083333,-88.4952683333,Tropical Woodskimmer,Uracis imbuta,Tropical Woodskimmer,Insecta,132128,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Uracis,Uracis imbuta
310607171,2025-08-29 21:04:59,2514584,needs_id,17.2545466667,-88.4953466667,Erebinae,Erebinae,,Insecta,122426,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,,
310607300,2025-08-29 21:04:32,2514584,needs_id,17.2545466667,-88.4953466667,Ranatra,Ranatra,,Insecta,119346,Animalia,Arthropoda,Insecta,Hemiptera,Nepidae,Ranatra,
310607669,2025-08-29 20:59:35,2514584,research,17.2541616667,-88.4959183333,Tropical Carpenter Ant,Camponotus atriceps,Tropical Carpenter Ant,Insecta,300404,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Camponotus,Camponotus atriceps
310608000,2025-08-29 20:58:27,2514584,research,17.2541666667,-88.4960666667,Bungalotis midas,Bungalotis midas,,Insecta,293899,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Bungalotis,Bungalotis midas
310608262,2025-08-29 20:53:37,2514584,research,17.25414,-88.49707,Coelosis biloba,Coelosis biloba,,Insecta,301499,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Coelosis,Coelosis biloba
310608377,2025-08-29 20:50:36,2514584,needs_id,17.25432,-88.4974066667,Nelphe,Nelphe,,Insecta,523551,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Nelphe,
310608895,2025-08-29 20:47:51,2514584,needs_id,17.2544716667,-88.498845,Entelegyne Spiders,Entelegynae,Entelegyne Spiders,Arachnida,342614,Animalia,Arthropoda,Arachnida,Araneae,,,
310608974,2025-08-29 20:47:27,2514584,research,17.2544716667,-88.498845,Latebraria amphipyroides,Latebraria amphipyroides,,Insecta,203859,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Latebraria,Latebraria amphipyroides
310609060,2025-08-29 20:42:34,2514584,needs_id,17.254445,-88.4993333333,Broad-headed Bugs,Alydidae,Broad-headed Bugs,Insecta,62059,Animalia,Arthropoda,Insecta,Hemiptera,Alydidae,,
310609476,2025-08-29 20:42:06,2514584,needs_id,17.254445,-88.4993333333,Butterflies and Moths,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Insecta,Lepidoptera,,,
310609809,2025-08-29 20:41:37,2514584,needs_id,17.25385,-88.4990033333,Wolf Spiders and Allies,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Arachnida,Araneae,,,
310610181,2025-08-29 20:33:26,2514584,needs_id,17.254305,-88.5019066667,Eriophora edax,Eriophora edax,,Arachnida,297889,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eriophora,Eriophora edax
310610385,2025-08-29 20:31:27,2514584,needs_id,17.254345,-88.5019933333,Longleg Chafers,Schizonycha,Longleg Chafers,Insecta,460585,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Schizonycha,
310610856,2025-08-29 20:20:20,2514584,needs_id,17.2533,-88.5052583333,Cariblatta,Cariblatta,,Insecta,174506,Animalia,Arthropoda,Insecta,Blattodea,Pseudophyllodromiidae,Cariblatta,
310611067,2025-08-29 20:08:54,2514584,needs_id,17.2513483333,-88.5070866667,Wolf Spiders and Allies,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Arachnida,Araneae,,,
310611206,2025-08-29 20:07:07,2514584,research,17.250985,-88.5070316667,Palyas micacearia,Palyas micacearia,,Insecta,773276,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Palyas,Palyas micacearia
310611396,2025-08-29 20:03:08,2514584,needs_id,17.25069,-88.5072633333,Bandwing Grasshoppers,Oedipodinae,Bandwing Grasshoppers,Insecta,129164,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,
310611480,2025-08-29 20:02:47,2514584,needs_id,17.25069,-88.5072633333,Rhabdatomis,Rhabdatomis,,Insecta,247546,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Rhabdatomis,
310611537,2025-08-29 20:02:16,2514584,needs_id,17.2506483333,-88.50701,Salia,Salia,,Insecta,525413,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Salia,
310611805,2025-08-29 20:02:03,2514584,research,17.2506483333,-88.50701,Hydrobiomorpha casta,Hydrobiomorpha casta,,Insecta,221611,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrobiomorpha,Hydrobiomorpha casta
310612192,2025-08-29 20:02:24,2514584,needs_id,17.25069,-88.5072633333,Petrophila,Petrophila,,Insecta,178410,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Petrophila,
310612402,2025-08-29 20:01:25,2514584,needs_id,17.2506483333,-88.50701,Scaly-legged Pyralids,Chrysauginae,Scaly-legged Pyralids,Insecta,122934,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,,
310612723,2025-08-29 20:01:46,2514584,needs_id,17.2506483333,-88.50701,Tanypus,Tanypus,,Insecta,247742,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Tanypus,
310613069,2025-08-29 20:01:15,2514584,research,17.25061,-88.5069433333,Aeneolamia contigua,Aeneolamia contigua,,Insecta,554498,Animalia,Arthropoda,Insecta,Hemiptera,Ischnorhinidae,Aeneolamia,Aeneolamia contigua
310613393,2025-08-29 20:00:58,2514584,needs_id,17.25061,-88.5069433333,Limoniid Crane Flies,Limoniidae,Limoniid Crane Flies,Insecta,47992,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,,
310613696,2025-08-29 20:00:50,2514584,needs_id,17.25061,-88.5069433333,True Bugs,Heteroptera,True Bugs,Insecta,61267,Animalia,Arthropoda,Insecta,Hemiptera,,,
310614004,2025-08-29 20:00:34,2514584,needs_id,17.25061,-88.5069433333,Idaea,Idaea,,Insecta,52091,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Idaea,
310614113,2025-08-29 20:00:27,2514584,needs_id,17.25061,-88.5069433333,Owlet Moths and Allies,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Animalia,Arthropoda,Insecta,Lepidoptera,,,
310614169,2025-08-29 19:57:45,2514584,needs_id,17.2504983333,-88.5072466667,Nyctibora,Nyctibora,,Insecta,132139,Animalia,Arthropoda,Insecta,Blattodea,Nyctiboridae,Nyctibora,
310614299,2025-08-29 19:57:06,2514584,research,17.2503633333,-88.5070633333,Giant Toad,Rhinella horribilis,Giant Toad,Amphibia,517119,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,Rhinella horribilis
310614541,2025-08-29 17:44:29,2514584,needs_id,17.25438,-88.5026366667,Wolf Spiders,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Arachnida,Araneae,Lycosidae,,
310614756,2025-08-29 17:37:01,2514584,research,17.2541516667,-88.5007266667,Coccoloba belizensis,Coccoloba belizensis,,Plantae,286011,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba belizensis
310615332,2025-08-29 17:36:27,2514584,needs_id,17.2541533333,-88.500725,Pale Spikemoss,Selaginella pallescens,Pale Spikemoss,Plantae,137045,Plantae,Tracheophyta,Lycopodiopsida,Selaginellales,Selaginellaceae,Selaginella,Selaginella pallescens
310615537,2025-08-29 17:33:03,2514584,research,17.25413,-88.5012,Hibiscus costatus,Hibiscus costatus,,Plantae,278087,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus costatus
310615806,2025-08-29 17:32:40,2514584,research,17.25413,-88.5012,Ouratea nitida,Ouratea nitida,,Plantae,285794,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Ochnaceae,Ouratea,Ouratea nitida
310615950,2025-08-29 17:31:33,2514584,needs_id,17.25416,-88.501325,Alagoasa,Alagoasa,,Insecta,253038,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Alagoasa,
310616255,2025-08-29 17:29:00,2514584,needs_id,17.2542183333,-88.50183,Wild Fig,Ficus insipida,Wild Fig,Plantae,273850,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,Ficus insipida
310616498,2025-08-29 17:27:50,2514584,needs_id,17.2542283333,-88.50189,Bladder clawed flea beetles,Oedionychina,Bladder clawed flea beetles,Insecta,1233348,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,,
310616623,2025-08-29 17:19:12,2514584,needs_id,17.2546083333,-88.5034416667,Connarus,Connarus,,Plantae,184064,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Connaraceae,Connarus,
310616812,2025-08-29 17:18:24,2514584,research,17.254585,-88.5035283333,Phasmomantis sumichrasti,Phasmomantis sumichrasti,,Insecta,480065,Animalia,Arthropoda,Insecta,Mantodea,Mantidae,Phasmomantis,Phasmomantis sumichrasti
310618484,2025-08-29 17:11:24,2514584,needs_id,17.25433,-88.5035483333,Abracrini,Abracrini,,Insecta,523507,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,,
310618656,2025-08-29 17:11:06,2514584,needs_id,17.25433,-88.5035483333,Macronychiini,Macronychiini,,Insecta,1502302,Animalia,Arthropoda,Insecta,Diptera,Sarcophagidae,,
310618768,2025-08-29 17:10:06,2514584,research,17.2543133333,-88.503575,Nance,Byrsonima crassifolia,Nance,Plantae,154528,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Malpighiaceae,Byrsonima,Byrsonima crassifolia
310619294,2025-08-29 17:09:33,2514584,needs_id,17.2543133333,-88.503575,plants,Plantae,plants,Plantae,47126,Plantae,,,,,,
310619392,2025-08-29 17:09:12,2514584,research,17.2543133333,-88.503575,Luehea speciosa,Luehea speciosa,,Plantae,209942,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Luehea,Luehea speciosa
310619834,2025-08-29 17:08:31,2514584,research,17.2541966667,-88.5037683333,Licania hypoleuca,Licania hypoleuca,,Plantae,273929,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,Licania hypoleuca
310619960,2025-08-29 17:06:45,2514584,research,17.2539,-88.5039266667,Central American Gulf Coast Toad,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
310620505,2025-08-29 17:04:42,2514584,research,17.2538483333,-88.5039266667,Cupania scrobiculata,Cupania scrobiculata,,Plantae,281225,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Cupania,Cupania scrobiculata
310621074,2025-08-29 16:52:03,2514584,research,17.2526166667,-88.50564,Miconia tococa,Miconia tococa,,Plantae,1362190,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia tococa
310621385,2025-08-29 16:51:28,2514584,research,17.2526166667,-88.50564,Hampea trilobata,Hampea trilobata,,Plantae,285491,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Hampea,Hampea trilobata
310621457,2025-08-29 16:50:18,2514584,needs_id,17.25248,-88.5056783333,myrtle family,Myrtaceae,myrtle family,Plantae,51816,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Myrtaceae,,
310621558,2025-08-29 16:48:45,2514584,research,17.25248,-88.5056783333,Cinnabar Bracket,Trametes sanguinea,Cinnabar Bracket,Fungi,974664,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes sanguinea
310621834,2025-08-29 16:47:09,2514584,needs_id,17.2523283333,-88.50584,Macromitrium,Macromitrium,,Plantae,64084,Plantae,Bryophyta,Bryopsida,Orthotrichales,Orthotrichaceae,Macromitrium,
310621928,2025-08-29 16:46:15,2514584,needs_id,17.252305,-88.5058333333,Wolf Spiders and Allies,Lycosoidea,Wolf Spiders and Allies,Arachnida,367161,Animalia,Arthropoda,Arachnida,Araneae,,,
310622158,2025-08-29 16:44:07,2514584,needs_id,17.2523366667,-88.5058466667,Typical Subterranean Termites,Heterotermitidae,Typical Subterranean Termites,Insecta,1566816,Animalia,Arthropoda,Insecta,Blattodea,Heterotermitidae,,
310622508,2025-08-29 16:41:33,2514584,research,17.2520983333,-88.5058966667,Powdery-strap Bromeliad,Catopsis berteroniana,Powdery-strap Bromeliad,Plantae,160238,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Catopsis,Catopsis berteroniana
310622707,2025-08-29 16:41:15,2514584,needs_id,17.2520983333,-88.5058966667,Night Scented Orchid,Epidendrum nocturnum,Night Scented Orchid,Plantae,162355,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Epidendrum,Epidendrum nocturnum
310622858,2025-08-29 16:40:57,2514584,research,17.2520983333,-88.5058966667,Maxillaria macleei,Maxillaria macleei,,Plantae,804776,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Maxillaria,Maxillaria macleei
310623017,2025-08-29 16:39:16,2514584,research,17.2521033333,-88.50597,Thicket Hogwood,Miconia strigillosa,Thicket Hogwood,Plantae,1358872,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia strigillosa
310623144,2025-08-29 16:34:02,2514584,research,17.2512066667,-88.5071533333,leatherleaf airplant,Tillandsia variabilis,leatherleaf airplant,Plantae,169770,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia variabilis
310626132,2025-08-30 11:20:20,3946412,needs_id,17.2629242,-88.4604635,Conehead Termite,Nasutitermes corniger,Conehead Termite,Insecta,122701,Animalia,Arthropoda,Insecta,Blattodea,Termitidae,Nasutitermes,Nasutitermes corniger
310628545,2025-08-30 11:07:52,3946412,research,17.2622244997,-88.4611186,Mouriri exilis,Mouriri exilis,,Plantae,285620,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Mouriri,Mouriri exilis
310629119,2025-08-30 11:06:46,3946412,research,17.2622368,-88.4610688,Tillandsia festucoides,Tillandsia festucoides,,Plantae,207115,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Tillandsia,Tillandsia festucoides
310629323,2025-08-30 11:03:28,3946412,research,17.2626223,-88.4608424,shortstem philodendron,Philodendron fragrantissimum,shortstem philodendron,Plantae,83923,Plantae,Tracheophyta,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron fragrantissimum
310638652,2025-08-29 16:36:46-06:00,9690370,needs_id,17.2547914225,-88.5032458121,connarus family,Connaraceae,connarus family,Plantae,71480,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Connaraceae,,
310645311,2025-08-29 16:42:54,9690562,research,17.255065,-88.5043316667,Luehea speciosa,Luehea speciosa,,Plantae,209942,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Luehea,Luehea speciosa
310645333,2025-08-29 16:55:34,9690562,research,17.254605,-88.505065,Mouriri exilis,Mouriri exilis,,Plantae,285620,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Mouriri,Mouriri exilis
310645358,2025-08-29 17:01:33,9690562,needs_id,17.2546083333,-88.5059066667,,Plantae,plants,Plantae,47126,Plantae,,,,,,
310645403,2025-08-29 17:12:45,9690562,research,17.2555666667,-88.50648,pepper plants,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Magnoliopsida,Piperales,Piperaceae,Piper,
310645428,2025-08-29 20:02:20,9690562,needs_id,17.2506033333,-88.507085,Hydrophilini,Hydrophilini,,Insecta,373716,Animalia,Arthropoda,Insecta,Coleoptera,Hydrophilidae,,
310645504,2025-08-30 07:13:29,9690562,needs_id,17.2527983333,-88.505385,,Rhynchospora,Beaksedges,Plantae,57863,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,
310645530,2025-08-30 07:57:29,9690562,research,17.252235,-88.5057633333,Licania hypoleuca,Licania hypoleuca,,Plantae,273929,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Chrysobalanaceae,Licania,Licania hypoleuca
310645566,2025-08-30 07:59:31,9690562,needs_id,17.2519166667,-88.506295,Palicourea winkleri,Palicourea winkleri,,Plantae,1120235,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Palicourea,Palicourea winkleri
310645585,2025-08-30 07:59:53,9690562,research,17.2519483333,-88.50642,Roupala montana,Roupala montana,,Plantae,286045,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Roupala,Roupala montana
310645631,2025-08-30 10:38:56,9690562,research,17.2526383333,-88.4933533333,sensitive pea,Chamaecrista nictitans,sensitive pea,Plantae,131568,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Chamaecrista,Chamaecrista nictitans
310645686,2025-08-30 10:47:51,9690562,research,17.2521316667,-88.493475,Miconia tococa,Miconia tococa,,Plantae,1362190,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Melastomataceae,Miconia,Miconia tococa
310645717,2025-08-30 10:53:56,9690562,needs_id,17.2516216667,-88.4936766667,,Asteraceae,"sunflowers, daisies, asters, and allies",Plantae,47604,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,,
310653605,2025-08-30 07:36:14,9667854,needs_id,17.2551499247,-88.4936241433,Long-waisted Honey Wasps,Polybia,Long-waisted Honey Wasps,Insecta,119620,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polybia,
310654037,2025-08-30 07:36:56,9667854,research,17.2551499247,-88.4936241433,Roupala montana,Roupala montana,,Plantae,286045,Plantae,Tracheophyta,Magnoliopsida,Proteales,Proteaceae,Roupala,Roupala montana
310654271,2025-08-30 08:15:00,9667854,needs_id,17.2551499247,-88.4936241433,Gastropods,Gastropoda,Gastropods,Mollusca,47114,Animalia,Mollusca,Gastropoda,,,,
310656416,2025-08-30 08:17:51,9667854,needs_id,17.2551499247,-88.4936241433,Gastropods,Gastropoda,Gastropods,Mollusca,47114,Animalia,Mollusca,Gastropoda,,,,
310656646,2025-08-30 08:18:31,9667854,needs_id,17.2551499247,-88.4936241433,"apple snails, river snails, and allies",Architaenioglossa,"apple snails, river snails, and allies",Mollusca,83796,Animalia,Mollusca,Gastropoda,Architaenioglossa,,,
310657037,2025-08-30 08:23:03,9667854,needs_id,17.2551499247,-88.4936241433,Typical Astyanax,Astyanax,Typical Astyanax,Actinopterygii,86705,Animalia,Chordata,Actinopterygii,Characiformes,Acestrorhamphidae,Astyanax,
