id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
237600200,Star of Bethlehem,Erythrodiplax umbrata,Band-winged Dragonlet,Insecta,50342,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,Erythrodiplax umbrata
237600270,,Spilomelinae,Pearl Moths,Insecta,122486,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Crambidae,,
237600324,,Micrathena gracilis,Spined Micrathena,Arachnida,85333,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Micrathena,Micrathena gracilis
237600476,,Cryosophila stauracantha,,Plantae,206302,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Cryosophila,Cryosophila stauracantha
237600511,,Melanthera nivea,Snow Squarestem,Plantae,131167,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Melanthera,Melanthera nivea
237600621,,Calathea lutea,pampano,Plantae,283380,Plantae,Tracheophyta,Angiospermae,Liliopsida,Zingiberales,Marantaceae,Calathea,Calathea lutea
237600820,,Nasutitermes,Conehead Termites,Insecta,122702,Animalia,Arthropoda,Hexapoda,Insecta,Blattodea,Termitidae,Nasutitermes,
237600831,,Micropsalliota,,Fungi,328209,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Agaricaceae,Micropsalliota,
237600938,,Solenopsis geminata,Tropical Fire Ant,Insecta,67596,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis geminata
237600980,Zebra Longwing,Solenopsis geminata,Tropical Fire Ant,Insecta,67596,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Solenopsis,Solenopsis geminata
237601136,,Plantae,plants,Plantae,47126,Plantae,,,,,,,
237601222,,Tabernaemontana alba,,Plantae,284455,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Tabernaemontana,Tabernaemontana alba
237601263,,Solanum volubile,,Plantae,290799,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum volubile
237601294,,Xanthosoma sagittifolium,Arrowleaf Elephant's Ear,Plantae,154794,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Xanthosoma,Xanthosoma sagittifolium
237601378,Central American Gulf Coast Toad,Pomacea flagellata,Chivita Snail,Mollusca,253938,Animalia,Mollusca,,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,Pomacea flagellata
237601434,,Bactris mexicana,,Plantae,281785,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Bactris,Bactris mexicana
237601502,,Chamaedorea seifrizii,Reed Palm,Plantae,160385,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Chamaedorea,Chamaedorea seifrizii
237601593,,Bidens alba,White beggarticks,Plantae,1095846,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Bidens,Bidens alba
237601613,,Syngonium,Arrow-head Vines,Plantae,143209,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Syngonium,
237601760,,Architaenioglossa,"apple snails, river snails, and allies",Mollusca,83796,Animalia,Mollusca,,Gastropoda,Architaenioglossa,,,
237601850,,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,
237601904,,Thelypteridoideae,Maiden Ferns,Plantae,867528,Plantae,Tracheophyta,,Polypodiopsida,Polypodiales,Thelypteridaceae,,
237601948,,Attalea cohune,Cohune Palm,Plantae,209207,Plantae,Tracheophyta,Angiospermae,Liliopsida,Arecales,Arecaceae,Attalea,Attalea cohune
237602017,Frogs and Toads,Trametes cubensis,,Fungi,352539,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Polyporales,Polyporaceae,Trametes,Trametes cubensis
237602052,,Acentropinae,Aquatic Crambids,Insecta,122480,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Crambidae,,
237602110,Star of Bethlehem,Rottboellia cochinchinensis,Itchgrass,Plantae,168001,Plantae,Tracheophyta,Angiospermae,Liliopsida,Poales,Poaceae,Rottboellia,Rottboellia cochinchinensis
237602173,,Mestra amymone,Common Mestra,Insecta,148560,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Mestra,Mestra amymone
237602270,,Vachellia,thorn trees,Plantae,72418,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Vachellia,
237602354,,Cookeina speciosa,,Fungi,325847,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Pezizales,Sarcoscyphaceae,Cookeina,Cookeina speciosa
237602391,,Philodendron hederaceum,heart-leaf philodendron,Plantae,120490,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron hederaceum
237602430,,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
237602486,,Dioscorea mexicana,,Plantae,291143,Plantae,Tracheophyta,Angiospermae,Liliopsida,Dioscoreales,Dioscoreaceae,Dioscorea,Dioscorea mexicana
237602654,,Erythrina,Coral trees,Plantae,82771,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Erythrina,
237602715,Star of Bethlehem,Sapindaceae,soapberry family,Plantae,58321,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Sapindales,Sapindaceae,,
237602769,Malachite,Vachellia,thorn trees,Plantae,72418,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Vachellia,
237602810,Firebush,Cojoba arborea,royal mahogany,Plantae,209895,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Fabales,Fabaceae,Cojoba,Cojoba arborea
237602899,,Neocyclotus,,Mollusca,246470,Animalia,Mollusca,,Gastropoda,Architaenioglossa,Neocyclotidae,Neocyclotus,
237602937,,Frigga pratensis,,Arachnida,298234,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Frigga,Frigga pratensis
237603007,,Coccoloba belizensis,,Plantae,286011,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Caryophyllales,Polygonaceae,Coccoloba,Coccoloba belizensis
237603089,,Deloyala fuliginosa,,Insecta,310168,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,Deloyala,Deloyala fuliginosa
237603127,,Curculionidae,True Weevils,Insecta,48736,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Curculionidae,,
237603283,,Urticaceae,nettle family,Plantae,51885,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Urticaceae,,
237603372,,Ambleminae,,Mollusca,738288,Animalia,Mollusca,,Bivalvia,Unionida,Unionidae,,
237603441,,Hamelia patens,Firebush,Plantae,126305,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,Hamelia patens
237603451,Hairy-headed leafcutter ant,,,,,,,,,,,,
237603493,Zebra Longwing,Melanoides tuberculata,Red-rimmed Melania,Mollusca,209144,Animalia,Mollusca,,Gastropoda,,Thiaridae,Melanoides,Melanoides tuberculata
237603561,Star of Bethlehem,Montezumina,,Insecta,176931,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Tettigoniidae,Montezumina,
237603589,,Leucauge argyra,,Arachnida,53768,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge argyra
237603673,Zebra Longwing,Hippobroma longiflora,Star of Bethlehem,Plantae,154827,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Campanulaceae,Hippobroma,Hippobroma longiflora
237603726,,Philodendron radiatum,Split Leaf Climber,Plantae,273809,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Philodendron,Philodendron radiatum
237603785,,Aphis nerii,Oleander Aphid,Insecta,71154,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Aphididae,Aphis,Aphis nerii
237603875,,Argia pulla,Purple Dancer,Insecta,197720,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,Argia pulla
237603913,,Atta cephalotes,Hairy-headed leafcutter ant,Insecta,153974,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Atta,Atta cephalotes
237603957,,Pomacea flagellata,Chivita Snail,Mollusca,253938,Animalia,Mollusca,,Gastropoda,Architaenioglossa,Ampullariidae,Pomacea,Pomacea flagellata
237603980,,Tolype,Tolype Moths,Insecta,125031,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Lasiocampidae,Tolype,
237604100,Zebra Longwing,Piperales,"pepper plants, birthworts, and allies",Plantae,60244,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,,,
237604231,,Spathiphyllum,peace lillies,Plantae,206271,Plantae,Tracheophyta,Angiospermae,Liliopsida,Alismatales,Araceae,Spathiphyllum,
237604339,,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,,,
237604534,,Cecropia peltata,trumpet tree,Plantae,284772,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Rosales,Urticaceae,Cecropia,Cecropia peltata
237604633,Romalea obscura,Acalypha,three-seeded mercuries,Plantae,71940,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Acalypha,
237604672,,Piper,pepper plants,Plantae,83584,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,
237604696,,Chrysomelidae,Leaf Beetles,Insecta,51146,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,,
237611021,,Cassidini,,Insecta,373656,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Chrysomelidae,,
237611113,Calephelis,Spodoptera,Armyworm Moths,Insecta,118931,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,
237611561,,Tarkas,,Arachnida,712090,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Tarkas,
237611623,,Abracrini,,Insecta,523507,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,,
237611683,fivefingers,Macronychiini,,Insecta,1502302,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Sarcophagidae,,
237611898,Paches gloriosus,Apiomerus,Bee Assassins,Insecta,61491,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Reduviidae,Apiomerus,
237611957,,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
237612110,,Noctuoidea,Owlet Moths and Allies,Insecta,47607,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,,,
237612691,,Cedusa,,Insecta,322175,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Derbidae,Cedusa,
237613048,,Eriophora,,Arachnida,53273,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Araneidae,Eriophora,
237613141,,Carpocorini,,Insecta,194651,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Pentatomidae,,
237613270,,Polybia rejecta,Ferocious polybia wasp,Insecta,266267,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Vespidae,Polybia,Polybia rejecta
237613510,Hairy-headed leafcutter ant,Epilachna,,Insecta,154560,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Coccinellidae,Epilachna,
237613771,,Bothriocera,,Insecta,133103,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cixiidae,Bothriocera,
237613973,,Scopula,,Insecta,52048,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Geometridae,Scopula,
237614130,Paches gloriosus,Erythrogonia areolata,,Insecta,429204,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,Erythrogonia,Erythrogonia areolata
237614206,Lycianthes,Mormidea,,Insecta,133747,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Pentatomidae,Mormidea,
237614703,,Cicadellidae,Typical Leafhoppers,Insecta,53237,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Cicadellidae,,
237614964,,Oxyopidae,Lynx Spiders,Arachnida,83843,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Oxyopidae,,
237615066,Flat-backed Millipedes,Ruellia,ruellias,Plantae,83892,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,
237615257,Calephelis,Argia gaumeri,Peten Dancer,Insecta,197739,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,Argia gaumeri
237615345,,Argia frequentula,Green-eyed Dancer,Insecta,94544,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,Argia frequentula
237615839,Hairy-headed leafcutter ant,Chironomidae,Non-biting Midges,Insecta,53275,Animalia,Arthropoda,Hexapoda,Insecta,Diptera,Chironomidae,,
237616134,,Salticidae,Jumping Spiders,Arachnida,48139,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,,
237619052,,Agrilus,,Insecta,70058,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,Buprestidae,Agrilus,
237619291,,Pseudomyrmex ferrugineus,Ferrugineus-group Twig Ants,Insecta,1418433,Animalia,Arthropoda,Hexapoda,Insecta,Hymenoptera,Formicidae,Pseudomyrmex,
237620120,,Tliltocatl vagans,Mexican Red-rump Tarantula,Arachnida,1042050,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Theraphosidae,Tliltocatl,Tliltocatl vagans
237627846,Aztec Spur-throated Grasshopper,Zinnia elegans,Elegant Zinnia,Plantae,181901,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Zinnia,Zinnia elegans
237627889,Sabal mauritiiformis,Ascalapha odorata,Black Witch,Insecta,61503,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Ascalapha,Ascalapha odorata
237654121,pepper plants,Collybiopsis subpruinosa,,Fungi,1275363,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Omphalotaceae,Collybiopsis,Collybiopsis subpruinosa
237654437,pepper plants,Myriapoda,Myriapods,Animalia,144128,Animalia,Arthropoda,Myriapoda,,,,,
237654475,Firebush,Anartia jatrophae,White Peacock,Insecta,49761,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia jatrophae
237654528,Cleome serrata,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
237654691,Figs,Danaus,Tiger Milkweed Butterflies,Insecta,48663,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Danaus,
237654960,fivefingers,Hymenocallis littoralis,Beach Spider Lily,Plantae,210935,Plantae,Tracheophyta,Angiospermae,Liliopsida,Asparagales,Amaryllidaceae,Hymenocallis,Hymenocallis littoralis
237655262,,Argia,Dancers,Insecta,47977,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Coenagrionidae,Argia,
237655388,,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237655450,,,,,,,,,,,,,
237655486,,Ruellia,ruellias,Plantae,83892,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Acanthaceae,Ruellia,
237655575,tropical milkweed,Sphagneticola,,Plantae,246103,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,
237655695,,Chlosyne janais,Crimson Patch,Insecta,132330,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne janais
237655795,,Chlosyne lacinia,Bordered Patch,Insecta,68240,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne lacinia
237656886,,Incilius valliceps,Central American Gulf Coast Toad,Amphibia,65860,Animalia,Chordata,Vertebrata,Amphibia,Anura,Bufonidae,Incilius,Incilius valliceps
237660112,,Paches gloriosus,,Insecta,1545734,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Paches,Paches gloriosus
237661078,,Erythrodiplax,Dragonlets,Insecta,50343,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,
237661133,Firebush,Commelina,dayflowers,Plantae,52893,Plantae,Tracheophyta,Angiospermae,Liliopsida,Commelinales,Commelinaceae,Commelina,
237661154,Gregorywood,Lepidoptera,Butterflies and Moths,Insecta,47157,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,,,
237661246,tropical milkweed,Mesembrinus,,Mollusca,246906,Animalia,Mollusca,,Gastropoda,Stylommatophora,Bulimulidae,Mesembrinus,
237661396,,Piper umbellatum,pariparoba,Plantae,285894,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Piperales,Piperaceae,Piper,Piper umbellatum
237661852,,Sphagneticola trilobata,trailing daisy,Plantae,246102,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata
237662020,,Phyla,frogfruits,Plantae,59041,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Verbenaceae,Phyla,
237662150,fivefingers,Chlosyne theona,Theona Checkerspot,Insecta,144223,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne theona
237662692,,Asclepias curassavica,tropical milkweed,Plantae,75602,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,Asclepias curassavica
237662967,Leucauge argyra,Chlosyne theona,Theona Checkerspot,Insecta,144223,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Chlosyne,Chlosyne theona
237663055,,Aceratophallus maya,,Animalia,307050,Animalia,Arthropoda,Myriapoda,Diplopoda,Polydesmida,Rhachodesmidae,Aceratophallus,Aceratophallus maya
237663196,Brown Basilisk,Caelifera,"Grasshoppers, Locusts, and Allies",Insecta,67688,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,,,
237663555,,Erythrodiplax,Dragonlets,Insecta,50343,Animalia,Arthropoda,Hexapoda,Insecta,Odonata,Libellulidae,Erythrodiplax,
237664189,,Euptoieta hegesia,Mexican Fritillary,Insecta,68268,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Euptoieta,Euptoieta hegesia
237664267,Aztec Spur-throated Grasshopper,Euptoieta hegesia,Mexican Fritillary,Insecta,68268,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Euptoieta,Euptoieta hegesia
237664888,,Romalea obscura,,Insecta,1501195,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Romaleidae,Romalea,Romalea obscura
237667091,Leucauge argyra,Ensifera,"Katydids, Crickets, and Allies",Insecta,132694,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,,,
237668050,,Caligo telamonius,Pale Owl-Butterfly,Insecta,55010,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Caligo,Caligo telamonius
237668833,,Caligo telamonius,Pale Owl-Butterfly,Insecta,55010,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Caligo,Caligo telamonius
237668891,,Ascalapha odorata,Black Witch,Insecta,61503,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Erebidae,Ascalapha,Ascalapha odorata
237668912,Skimmers,Lycosidae,Wolf Spiders,Arachnida,47416,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Lycosidae,,
237669053,,Thevetia ahouai,,Plantae,277562,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Thevetia,Thevetia ahouai
237669136,Calephelis,Thevetia ahouai,,Plantae,277562,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Apocynaceae,Thevetia,Thevetia ahouai
237669150,,Anartia jatrophae,White Peacock,Insecta,49761,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Nymphalidae,Anartia,Anartia jatrophae
237669189,pariparoba,Panicoideae,"bristlegrasses, bluestems, paspalums, and allies",Plantae,326013,Plantae,Tracheophyta,Angiospermae,Liliopsida,Poales,Poaceae,,
237669496,Romalea obscura,Oncopeltus,,Insecta,55559,Animalia,Arthropoda,Hexapoda,Insecta,Hemiptera,Lygaeidae,Oncopeltus,
237670821,,Aperostoma,,Mollusca,246557,Animalia,Mollusca,,Gastropoda,Architaenioglossa,Megalomastomatidae,Aperostoma,
237671412,,,,,,,,,,,,,
237671440,,Acrididae,Short-horned Grasshoppers,Insecta,47649,Animalia,Arthropoda,Hexapoda,Insecta,Orthoptera,Acrididae,,
237671803,,Gastropoda,Gastropods,Mollusca,47114,Animalia,Mollusca,,Gastropoda,,,,
237672467,,Hamelia patens,Firebush,Plantae,126305,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Gentianales,Rubiaceae,Hamelia,Hamelia patens
237673224,,Balmaceda,,Arachnida,330878,Animalia,Arthropoda,Chelicerata,Arachnida,Araneae,Salticidae,Balmaceda,
237675468,Star of Bethlehem,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,,,
237675673,,Aceratophallus,,Animalia,252391,Animalia,Arthropoda,Myriapoda,Diplopoda,Polydesmida,Rhachodesmidae,Aceratophallus,
237675929,Romalea obscura,Phallus indusiatus,Complex Phallus indusiatus,Fungi,1473224,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallales,Phallaceae,Phallus,
237675957,,Insecta,Insects,Insecta,47158,Animalia,Arthropoda,Hexapoda,Insecta,,,,
237676743,Figs,Collybiopsis subpruinosa,,Fungi,1275363,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Agaricales,Omphalotaceae,Collybiopsis,Collybiopsis subpruinosa
237677062,spurges,,,,,,,,,,,,
237677651,Helicinidae,Coleoptera,Beetles,Insecta,47208,Animalia,Arthropoda,Hexapoda,Insecta,Coleoptera,,,
237681829,Sabal mauritiiformis,Lantana trifolia,Ternate Lantana,Plantae,164424,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Lamiales,Verbenaceae,Lantana,Lantana trifolia
237681838,tropical milkweed,Commelina erecta,whitemouth dayflower,Plantae,53478,Plantae,Tracheophyta,Angiospermae,Liliopsida,Commelinales,Commelinaceae,Commelina,Commelina erecta
237681854,,Sphagneticola trilobata,trailing daisy,Plantae,246102,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Sphagneticola,Sphagneticola trilobata
237681922,Orphulella punctata,Typhalea,,Plantae,1280796,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malvales,Malvaceae,Pavonia,
237681940,,Bidens,Beggarticks,Plantae,50204,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Asterales,Asteraceae,Bidens,
237681943,pariparoba,Punctularia strigosozonata,Tree Bacon,Fungi,706442,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Corticiales,Corticiaceae,Punctularia,Punctularia strigosozonata
237681969,Tiger Bromeliad Spider,Euphorbia graminea,Grassleaf Spurge,Plantae,162826,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia graminea
237682001,,Paches gloriosus,,Insecta,1545734,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Hesperiidae,Paches,Paches gloriosus
237682002,,Euphorbia heterophylla,painted spurge,Plantae,162829,Plantae,Tracheophyta,Angiospermae,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia heterophylla
237682038,Spondias radlkoferi,Emesis,,Insecta,148754,Animalia,Arthropoda,Hexapoda,Insecta,Lepidoptera,Riodinidae,Emesis,
237682067,,Hymenocallis littoralis,Beach Spider Lily,Plantae,210935,Plantae,Tracheophyta,Angiospermae,Liliopsida,Asparagales,Amaryllidaceae,Hymenocallis,Hymenocallis littoralis
